,path,label
3589,royal_ausnz/lactoferrin/sua_royal_ausnz_lactoferrin_formula_milk_powder/392ee758262.jpg,45
3590,bellamyorganic/organic_fomula/bellamys_organic_followon_formula/0063asdasdjhqwe654654.jpg,14
3591,royal_ausnz/sua_royal_ausnz_premium_gold/sua_royal_ausnz_premium_gold_infant_formula_so_1/0008.jpg,44
3592,hipp/bot_an_dam/bot_an_dam_6-36/11.jpg,26
3593,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_gao_sua/6d9d2ac0f0.jpg,46
3594,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_4_vi_ngot/6899ca15a6.jpg,47
3595,mead_johnson/neuro_pro/enfamil_neuro_pro_infant_formula/0030.jpg,30
3596,nutifood/growplus/growplus_o/2915720aa9.jpg,38
3597,friesland_campina_dutch_lady/friso/friso_gold_4/501a155df33.jpg,20
3598,nutifood/growplus/growplus_o/0042.jpg,38
3599,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_ca_hoi_bong_cai_xanh/e6622053936.jpg,48
3600,wakodo/bot_dan_dam_wakado/bot_an_dam_chao_gao_trang_wakodo_cho_be_5_thang/0314.jpg,66
3601,mead_johnson/nutramigen/nutramigen_a+_lgg/b581361ac02.jpg,67
3602,bellamyorganic/organic_fomula/bellamys_organic_infant_formula/0063.jpg,14
3603,nutricare/care_100/care_100_gold/6286a542a2.jpg,72
3604,nestle/lactogen_gold/lactogen_gold_2/0022.jpg,34
3605,bellamyorganic/organic_fomula/bellamys_organic_followon_formula/0071qwe654654.jpg,14
3606,danone/aptamil/aptamil_1_infant_milk/0032.jpg,18
3607,nutifood/nuti_gold_iq/nuti_gold_iq_3/0000.jpg,39
3608,royal_ausnz/lactoferrin/sua_royal_ausnz_lactoferrin_formula_milk_powder/a51e6ade40.jpg,45
3609,nestle/bot_an_dam/bot_an_dam_nestle_cerelac/b4be6e89ef.jpg,33
3610,bellamyorganic/bot_an_dam/bot_an_dam_bellamy/64597dd50c.jpg,13
3611,danone/aptakid/aptakid_3_growing_up_milk_formula/81782b0a60bc287c75501a52a0683b8a3e1b3e612.jpg,16
3612,nutifood/famna/famna_step_1/0115zxcasdzxc.jpg,37
3613,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_ga_rau_cu/72cb49df483.jpg,49
3614,mead_johnson/toddler/enfa_grow_premium_toddler_/0039.jpg,31
3615,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_ca_hoi_bong_cai_xanh/267260311c6.jpg,48
3616,hipp/organic_combiotic/organic_combiotic_follow-on_milk_2/osfgcv120.jpg,25
3617,danone/aptamil/aptamil_3/0058.jpg,18
3618,hipp/bot_an_dam/bot_an_dam_6/72.jpg,26
3619,abbott/similac_iq/similac_iq_4_hmo/0009.jpg,3
3620,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_4_vi_man/0020.jpg,51
3621,vinamilk/organic_gold/organic_gold_4/1d85626571db0de30048c86f1af4f8bcb74952fb.jpg,56
3622,nutifood/growplus/growplus_o/441b7003413.jpg,38
3623,nutricare/meta_care/meta_care_4/0022.jpg,41
3624,royal_ausnz/sua_royal_ausnz_premium_gold/sua_royal_ausnz_premium_gold_follow-on_so_2/1ce15bac523.jpg,44
3625,vitadairy/oggi_gold/oggi_0+/624286325a.jpg,58
3626,abbott/similac_1/similac_total_comfort/0392b054d2.jpg,2
3627,vitadairy/vitagrow/vitagrow_1+/63b1698fc6.jpg,60
3628,nestle/bot_an_dam/bot_an_dam_p_tite/0067.jpg,33
3629,nutifood/nuti_gold_iq/nuti_gold_iq_3/0013.jpg,39
3630,hipp/organic_combiotic/organic_combiotic_follow-on_milk_2/0027.jpg,25
3631,nutricare/meta_care/metacare_2/0041.jpg,41
3632,nutricare/smarta/smarta_grow/7ebb114d2a14.jpg,42
3633,danone/aptamil/aptamil_2_toddler_formula/0002.jpg,18
3634,royal_ausnz/lactoferrin/sua_royal_ausnz_lactoferrin_formula_milk_powder/5f48478720a0c5df1427a210c4ded5bd7e91857d4.jpg,45
3635,wakodo/bot_dan_dam_wakado/bot_an_dam_chao_gao_trang_wakodo_cho_be_5_thang/0189.jpg,66
3636,nutifood/growplus/growplus_cam/5285ae8613.jpg,74
3637,danone/aptamil_gold/apta_gold_1/b6a7c82a2b13.jpg,17
3638,glico/hop_giay/glico_icreo_so_1_hop_giay/29127c947e5cded6fa1b6fe55359f50bc547a35b41.jpg,24
3639,hipp/organic_combiotic/organic_combiotic_follow-on_milk_2/osfgcv073.jpg,25
3640,vinamilk/organic_gold/organic_gold_1/0006.jpg,56
3641,nutricare/meta_care/meta_care_4/0034.jpg,41
3642,vinamilk/optimum_gold/optimum_gold_4/0059.jpg,55
3643,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_ca_hoi_bong_cai_xanh/0039.jpg,48
3644,friesland_campina_dutch_lady/friso/friso_gold_4/7dad0f39159.jpg,20
3645,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_gao_sua/214a91e82f4.jpg,46
3646,vinamilk/dielac_grow_plus/dielac_grow_plus_red_1/dcecfcf9372.jpg,54
3647,mead_johnson/enfa_mil_grow_A+/enfa_grow_3_a+/0005.jpg,27
3648,nutricare/smarta/smarta_grow/0135.jpg,42
3649,nutifood/famna/famna_step_1/0013zxcasdzxc.jpg,37
3650,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_gao_sua/8f25ca76572.jpg,46
3651,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_4_vi_ngot/f01ee13e153.jpg,47
3652,vinamilk/dielac_grow_plus/dielac_grow_plus_red_1/ae6af689912.jpg,54
3653,nestle/nutren/nutren_junior/0024.jpg,36
3654,vinamilk/organic_gold/organic_gold_4/0048.jpg,56
3655,mead_johnson/toddler/enfa_grow_premium_toddler_/0261.jpg,31
3656,royal_ausnz/sua_de_hoang_gia_uc_royal_ausnz_goat/sua_de_hoang_gia_uc_royal_ausnz_goat_follow-on_formula_2/0037.jpg,43
3657,hipp/organic_combiotic/organic_combiotic_growing_up_milk_3/0046.jpg,25
3658,bellamyorganic/bot_an_dam/bot_an_dam_bellamy/0026.jpg,13
3659,vitadairy/oggi_gold/oggi_0+/48d005dfcd.jpg,58
3660,hipp/bot_an_dam/bot_an_dam_milk___cereal_5-grain_with_plum/hipp_new244.jpg,26
3661,royal_ausnz/sua_royal_ausnz_premium_gold/sua_royal_ausnz_premium_gold_follow-on_so_2/c69f5281a5 (copy).jpg,44
3662,abbott/similac_1/similac_newborn_iq/0019.jpg,0
3663,abbott/pedia/pediasure/ff653809e3.jpg,11
3664,hipp/bot_an_dam/bot_an_dam_milk___cereal_5-grain_with_plum/hipp_new564.jpg,26
3665,glico/hop_giay/glico_icreo_so_0_hop_giay/98de561c7c.jpg,23
3666,nutricare/meta_care/metacare_3/0024.jpg,41
3667,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_4_vi_ngot/54024097dd4.jpg,47
3668,friesland_campina_dutch_lady/friso/friso_gold_4/4f0b9d456f11.jpg,20
3669,bellamyorganic/bot_an_dam/bot_an_dam_bellamy/df26904f734fdf2b0a7ded199f922a8bf2f1ad333.jpg,13
3670,abbott/similac_1/similac_neosure/0029.jpg,1
3671,abbott/abbott_grow/abbott_grow_4/4f5dce3fbd.jpg,9
3672,mead_johnson/enspire/enfamil_enspire_infant_formula/0053.jpg,28
3673,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_4_vi_man/0021.jpg,51
3674,mead_johnson/toddler/enfa_grow_premium_toddler_/0218.jpg,31
3675,nestle/bot_an_dam/bot_an_dam_p_tite/0069.jpg,33
3676,nestle/lactogen_gold/lactogen_gold_2/a0f2f423d3.jpg,34
3677,vinamilk/dielac_grow_plus/dielac_grow_plus_red_1/7d238b94ee2.jpg,54
3678,abbott/similac_iq/similac_gain_plus_iq_2/0019.jpg,5
3679,hipp/organic_combiotic/organic_combiotic_infant_milk_1/0022.jpg,25
3680,bellamyorganic/bot_an_dam/bot_an_dam_bellamy/0030.jpg,13
3681,abbott/pedia/pediasure/0039.jpg,11
3682,vitadairy/oggi_gold/oggi_0+/e207385919.jpg,58
3683,nestle/nan_optipro/nan_optipro_1/9b544fffd0.jpg,35
3684,nutifood/growplus/growplus_cam/0030.jpg,74
3685,royal_ausnz/lactoferrin/sua_royal_ausnz_lactoferrin_formula_milk_powder/0036.jpg,45
3686,bellamyorganic/bot_an_dam/bot_an_dam_bellamy/d5c3542aed2eff0899f5ff4afeea9e8ef146533a2.jpg,13
3687,abbott/abbott_grow/abbott_grow_4/9b79e8198d.jpg,9
3688,nutricare/smarta/smarta_grow/0035.jpg,42
3689,mead_johnson/nutramigen/nutramigen_a+_lgg/546f90e63e.jpg,67
3690,abbott/abbott_grow/abbott_grow_4/0105.jpg,9
3691,wakodo/sua_wakado/sua_wakodo_haihai/0030.jpg,62
3692,bellamyorganic/organic_fomula/bellamys_organic_followon_formula/0040qwe654654.jpg,14
3693,hipp/bot_an_dam/bot_an_dam_6/212.jpg,26
3694,nutifood/famna/famna_step_4/0124.jpg,37
3695,abbott/similac_iq/similac_gain_plus_iq_3/0010.jpg,4
3696,danone/aptamil/aptamil_3/0019.jpg,18
3697,hipp/bot_an_dam/bot_an_dam_4/9.jpg,26
3698,hipp/bot_an_dam/bot_an_dam_milk___cereal_5-grain_with_plum/hipp_new201.jpg,26
3699,nestle/nutren/nutren_junior/8603b0445a7.jpg,36
3700,nestle/nan_optipro/nan_optipro_1/084af78070.jpg,35
3701,nutricare/smarta/smarta_grow/64c01945752.jpg,42
3702,nestle/lactogen_gold/lactogen_gold_1/0014.jpg,34
3703,wakodo/bot_dan_dam_wakado/bot_an_dam_chao_gao_trang_wakodo_cho_be_5_thang/0284.jpg,66
3704,royal_ausnz/sua_royal_ausnz_premium_gold/sua_royal_ausnz_premium_gold_toddler_so_3/0068.jpg,44
3705,meiji/ezcube/ezcube_growing_up_formula/0077.jpg,69
3706,hipp/bot_an_dam/bot_an_dam_milk___cereal_5-grain_with_plum/hipp_new309.jpg,26
3707,danone/aptakid/aptakid_3_growing_up_milk_formula/0058.jpg,16
3708,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_ga_rau_cu/0021.jpg,49
3709,nestle/bot_an_dam/bot_an_dam_p_tite/65e14d74fb4.jpg,33
3710,abbott/similac_1/similac_total_comfort/0039.jpg,2
3711,meiji/ezcube/ezcube_infant_formula/c0fd019191.jpg,68
3712,vinamilk/yoko/sua_uong_dinh_duong_yoko/0016.jpg,57
3713,vinamilk/organic_gold/organic_gold_2/0013.jpg,56
3714,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_4_vi_ngot/4683884fb1.jpg,47
3715,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_ga_rau_cu/c24abbe08c.jpg,49
3716,nutifood/nuti_gold_iq/nuti_gold_iq_3/0015.jpg,39
3717,nutifood/nuti_gold_iq/nuti_gold_iq_2/0023.jpg,39
3718,bellamyorganic/organic_fomula/bellamys_organic_followon_formula/0056qwe654654.jpg,14
3719,bellamyorganic/bot_an_dam/bot_an_dam_bellamy/d36f2819c202cbce1b616dc2be4c936e001a6bea.jpg,13
3720,bellamyorganic/organic_fomula/bellamys_organic_followon_formula/0002654654.jpg,14
3721,vitadairy/vitagrow/vitagrow_1+/81562a9acd.jpg,60
3722,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_ga_rau_cu/c0f6b3351f4.jpg,49
3723,nutricare/meta_care/meta_care_4/0091.jpg,41
3724,wakodo/bot_dan_dam_wakado/bot_an_dam_chao_gao_trang_wakodo_cho_be_5_thang/0240.jpg,66
3725,hipp/bot_an_dam/bot_an_dam_6-36/60.jpg,26
3726,nestle/nutren/nutren_junior/0039.jpg,36
3727,nestle/nutren/nutren_junior/0005.jpg,36
3728,mead_johnson/enspire/enfamil_enspire_infant_formula/622b498728.jpg,28
3729,royal_ausnz/lactoferrin/sua_royal_ausnz_lactoferrin_formula_milk_powder/3c9de6281e9.jpg,45
3730,bellamyorganic/organic_fomula/bellamys_organic_followon_formula/d61ff446fadac44683d9cb9564c94facdfd2e1a84.jpg,14
3731,hipp/bot_an_dam/bot_an_dam_6/234.jpg,26
3732,hipp/organic_combiotic/organic_combiotic_follow-on_milk_2/0028.jpg,25
3733,mead_johnson/toddler/enfa_grow_premium_toddler_/0132.jpg,31
3734,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_gao_sua/7849bd50f43.jpg,46
3735,glico/hop_giay/glico_icreo_so_0_hop_giay/b0a9562027.jpg,23
3736,glico/hop_giay/glico_icreo_so_0_hop_giay/ba91924075a3023c7d9765197b580b8f0bcd598d8.jpg,23
3737,meiji/ezcube/ezcube_growing_up_formula/0017.jpg,69
3738,vinamilk/dielac_grow_plus/dielac_grow_plus_red_1/29ece174e06.jpg,54
3739,bellamyorganic/organic_fomula/bellamys_organic_junior_milk_drink/0082.jpg,14
3740,mead_johnson/enfa_mil_grow_A+/enfa_grow_4_a+/0099.jpg,27
3741,nutifood/famna/famna_step_3/0069.jpg,37
3742,hipp/organic_combiotic/organic_combiotic_follow-on_milk_2/osfgcv056.jpg,25
3743,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_4_vi_ngot/d4ce42242011.jpg,47
3744,nestle/lactogen_gold/lactogen_gold_3/0049.jpg,34
3745,vitadairy/oggi_gold/oggi_0+/0009.jpg,58
3746,nestle/nan_optipro/nan_optipro_3/0053.jpg,35
3747,royal_ausnz/lactoferrin/sua_royal_ausnz_lactoferrin_formula_milk_powder/19882277873.jpg,45
3748,danone/aptakid/aptakid_3_growing_up_milk_formula/0041.jpg,16
3749,hipp/bot_an_dam/bot_an_dam_4/4ed44672140e5c07b9ca4cfb553f4c28a388bb66.jpg,26
3750,bellamyorganic/organic_fomula/bellamys_organic_followon_formula/0052.jpg,14
3751,vinamilk/optimum_gold/optimum_gold_1/0bbf5296b953.jpg,55
3752,nutifood/famna/famna_step_1/ghjksd046.jpg,37
3753,mead_johnson/neuro_pro/enfamil_neuro_pro_infant_formula/0039.jpg,30
3754,nutifood/growplus/growplus_o/0019.jpg,38
3755,nestle/bot_an_dam/bot_an_dam_p_tite/0010.jpg,33
3756,hipp/organic_combiotic/organic_combiotic_follow-on_milk_2/osfgcv035.jpg,25
3757,bellamyorganic/organic_fomula/bellamys_organic_junior_milk_drink/0030.jpg,14
3758,vitadairy/vitagrow/vitagrow_2+/0014.jpg,60
3759,glico/hop_giay/glico_icreo_so_0_hop_giay/0000.jpg,23
3760,hipp/bot_an_dam/bot_an_dam_milk___cereal_5-grain_with_plum/hipp_new039.jpg,26
3761,royal_ausnz/lactoferrin/sua_royal_ausnz_lactoferrin_formula_milk_powder/3c9de6281e8.jpg,45
3762,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_gao_sua/14424df5416.jpg,46
3763,nutifood/famna/famna_step_1/0039asdzxc.jpg,37
3764,mead_johnson/nutramigen/nutramigen_a+_lgg/737b4b6052.jpg,67
3765,hipp/organic_combiotic/organic_combiotic_follow-on_milk_2/0039.jpg,25
3766,hipp/bot_an_dam/bot_an_dam_milk___cereal_5-grain_with_plum/hipp_new579.jpg,26
3767,nestle/bot_an_dam/bot_an_dam_p_tite/0051.jpg,33
3768,nestle/bot_an_dam/bot_an_dam_nestle_cerelac/2d7a21ab544.jpg,33
3769,bellamyorganic/organic_fomula/bellamys_organic_followon_formula/0024654654.jpg,14
3770,nutifood/growplus/growplus_o/0071.jpg,38
3771,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_4_vi_ngot/08868237be3.jpg,47
3772,mead_johnson/gentle_care/enfa_grow_a+_gentle_care/0072.jpg,32
3773,nutifood/nuti_gold_iq/nuti_gold_iq_1/b66034a36f.jpg,39
3774,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_ca_hoi_bong_cai_xanh/d4ce4224208.jpg,48
3775,bellamyorganic/organic_fomula/bellamys_organic_infant_formula/0061.jpg,14
3776,vinamilk/dielac_grow_plus/dielac_grow_plus_red_2/0010.jpg,54
3777,nestle/nutren/nutren_junior/0025.jpg,36
3778,hipp/bot_an_dam/bot_an_dam_milk___cereal_5-grain_with_plum/hipp_new379.jpg,26
3779,mead_johnson/gentle_care/enfamil_a+_gentle_care_followup_formula/0036.jpg,32
3780,hipp/bot_an_dam/bot_an_dam_milk___cereal_5-grain_with_plum/0087.jpg,26
3781,vinamilk/optimum_gold/optimum_gold_3/0060.jpg,55
3782,mead_johnson/enspire/enfamil_enspire_infant_formula/d64295a152.jpg,28
3783,vinamilk/dielac_grow_plus/dielac_grow_plus_red_1/8fe28abe753.jpg,54
3784,abbott/similac_iq/similac_gain_plus_iq_2/0020.jpg,5
3785,bellamyorganic/organic_fomula/bellamys_organic_followon_formula/0007qwe654654.jpg,14
3786,bellamyorganic/bot_an_dam/bot_an_dam_bellamy/dfeced4474bb1bbc0dc46e60a98e36a7570f672d3.jpg,13
3787,mead_johnson/neuro_pro/enfamil_neuro_pro_infant_formula/0098.jpg,30
3788,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_gao_sua/9a84aedfa2.jpg,46
3789,friesland_campina_dutch_lady/friso/frisolac_gold_3/0005.jpg,20
3790,mead_johnson/enfa_mil_grow_A+/enfamil_1_a+/0017.jpg,27
3791,abbott/abbott_grow_gold/abbot_grow_gold_3+/5227885e9bd8276f21c006e7998746cfc4de94274.jpg,6
3792,abbott/pedia/pediasure/74694637143.jpg,11
3793,nutifood/nuti_gold_iq/nuti_gold_iq_1/0027.jpg,39
3794,nutifood/famna/famna_step_1/0024.jpg,37
3795,gerber/bot_an_dam/bot_an_dam_gerber_organic_oatmeal/0018.jpg,22
3796,vinamilk/dielac_grow_plus/dielac_grow_plus_blue_1/8d94a63e823.jpg,53
3797,vinamilk/bot_an_dam/bot_an_dam-optimum_gold_yen_mach_ca_hoi/0025.jpg,50
3798,nutifood/growplus/growplus_o/2915720aa95.jpg,38
3799,vinamilk/dielac_grow_plus/dielac_grow_plus_red_1/9db87409f52.jpg,54
3800,nutricare/smarta/smarta_grow/0112.jpg,42
3801,danone/aptamil_hungry_bb/aptamil_hungry_bb_milk_formula/0012.jpg,15
3802,royal_ausnz/sua_de_hoang_gia_uc_royal_ausnz_goat/sua_de_hoang_gia_uc_royal_ausnz_goat_toddler_milk_drink_3/0015.jpg,43
3803,mead_johnson/neuro_pro/enfamil_neuro_pro_infant_formula/0086.jpg,30
3804,vinamilk/yoko/yoko_gold_3/0063.jpg,57
3805,vinamilk/yoko/sua_uong_dinh_duong_yoko/0007.jpg,57
3806,hipp/bot_an_dam/bot_an_dam_milk___cereal_5-grain_with_plum/hipp_new368.jpg,26
3807,bellamyorganic/organic_fomula/bellamys_organic_followon_formula/0012qwe654654.jpg,14
3808,hipp/bot_an_dam/bot_an_dam_milk___cereal_5-grain_with_plum/hipp_new040.jpg,26
3809,"meiji/meiji_noi_dia/meiji_noi_dia_dang_thanh_so_3,9/21.jpg",69
3810,mead_johnson/gentle_care/enfa_grow_a+_gentle_care/0132.jpg,32
3811,hipp/bot_an_dam/bot_an_dam_milk___cereal_5-grain_with_plum/hipp_new421.jpg,26
3812,mead_johnson/toddler/enfa_grow_premium_toddler_/0027.jpg,31
3813,mead_johnson/enspire/enfamil_enspire_infant_formula/34a4c09f94.jpg,28
3814,meiji/ezcube/ezcube_infant_formula/0050.jpg,68
3815,nutifood/growplus/growplus_o/0007.jpg,38
3816,gerber/bot_an_dam/bot_an_dam_gerber_organic_oatmeal/0008.jpg,22
3817,royal_ausnz/sua_royal_ausnz_premium_gold/sua_royal_ausnz_premium_gold_follow-on_so_2/a062b69ebed76da8861210f897f67ab142e6b4bc.jpg,44
3818,abbott/abbott_grow/abbott_grow_4/0070.jpg,9
3819,nutifood/famna/famna_step_1/0075asdzxc.jpg,37
3820,gerber/bot_an_dam/bot_an_dam_gerber_ngu_coc_multigrain_cereal/6163bab68e.jpg,21
3821,abbott/abbott_grow/abbott_grow_1/0001.jpg,10
3822,hipp/bot_an_dam/bot_an_dam_milk___cereal_5-grain_with_plum/hipp_new120.jpg,26
3823,gerber/bot_an_dam/bot_an_dam_gerber_ngu_coc_multigrain_cereal/26e88009283.jpg,21
3824,mead_johnson/neuro_pro/enfamil_neuro_pro_infant_formula/0008.jpg,30
3825,royal_ausnz/sua_royal_ausnz_premium_gold/sua_royal_ausnz_premium_gold_follow-on_so_2/e1ffd8c11d2 (copy).jpg,44
3826,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_gao_sua/bcd053e8c32.jpg,46
3827,"meiji/meiji_noi_dia/meiji_noi_dia_dang_thanh_so_3,9/30.jpg",69
3828,danone/aptamil/aptamil_1_infant_milk/0015.jpg,18
3829,vinamilk/organic_gold/organic_gold_1/0010.jpg,56
3830,mead_johnson/nutramigen/nutramigen_a+_lgg/68a3a4a30b.jpg,67
3831,abbott/abbott_grow/abbott_grow_3/0025.jpg,7
3832,nutifood/famna/famna_step_1/ghjksd010.jpg,37
3833,abbott/ensure/ensure_gold_hbm/0032.jpg,12
3834,royal_ausnz/lactoferrin/sua_royal_ausnz_lactoferrin_formula_milk_powder/c7a891431b.jpg,45
3835,abbott/ensure/ensure_gold_hbm/0064.jpg,12
3836,mead_johnson/enspire/enfamil_enspire_infant_formula/0077.jpg,28
3837,vinamilk/dielac_grow_plus/dielac_grow_plus_blue_2/0039.jpg,53
3838,royal_ausnz/sua_de_hoang_gia_uc_royal_ausnz_goat/sua_de_hoang_gia_uc_royal_ausnz_goat_follow-on_formula_2/0050.jpg,43
3839,hipp/organic_combiotic/organic_combiotic_infant_milk_1/0052.jpg,25
3840,bellamyorganic/bot_an_dam/bot_an_dam_bellamy/9a4057ca6ebad0c2b1104b20e4df30ae10e6fac04.jpg,13
3841,nutifood/nuti_gold_iq/nuti_gold_iq_1/3a9ece5d6d.jpg,39
3842,royal_ausnz/lactoferrin/sua_royal_ausnz_lactoferrin_formula_milk_powder/00a108e85eb9cab921e8d1b385b4d6c498dd73389.jpg,45
3843,bellamyorganic/organic_fomula/bellamys_organic_followon_formula/0037654654.jpg,14
3844,abbott/abbott_grow/abbott_grow_4/0131.jpg,9
3845,friesland_campina_dutch_lady/friso/friso_gold_4/6b9f051c03.jpg,20
3846,abbott/abbott_grow/abbott_grow_3/0038.jpg,7
3847,hipp/bot_an_dam/bot_an_dam_6/40.jpg,26
3848,mead_johnson/toddler/enfa_grow_premium_toddler_/0182.jpg,31
3849,danone/aptamil/aptamil_1_infant_milk/0029.jpg,18
3850,wakodo/bot_dan_dam_wakado/bot_an_dam_wakodo_7/0026.jpg,65
3851,royal_ausnz/sua_de_hoang_gia_uc_royal_ausnz_goat/sua_de_hoang_gia_uc_royal_ausnz_goat_infant_formula_1/0001.jpg,43
3852,nutifood/riso_opti_gold/sua_hop_riso_opti_gold/0054.jpg,40
3853,danone/aptamil/aptamil_1_infant_milk/0c75633efd2.jpg,18
3854,danone/aptamil/aptamil_1_infant_milk/deb71dc5983.jpg,18
3855,vinamilk/optimum_gold/optimum_gold_4/0026.jpg,55
3856,vitadairy/oggi_gold/oggi_0+/04f747d43a12.jpg,58
3857,"meiji/meiji_noi_dia/meiji_noi_dia_dang_thanh_so_3,9/3.jpg",69
3858,friesland_campina_dutch_lady/friso/friso_gold_4/9fc86bb039.jpg,20
3859,nutifood/riso_opti_gold/riso_opti_gold_1/6d16cbf2be.jpg,40
3860,nutifood/growplus/growplus_xanh/0074.jpg,73
3861,danone/aptamil/aptamil_1_infant_milk/0023.jpg,18
3862,mead_johnson/infant_fomula/enfamil_infant_formula/0029.jpg,29
3863,hipp/bot_an_dam/bot_an_dam_milk___cereal_5-grain_with_plum/hipp_new407.jpg,26
3864,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_ca_hoi_bong_cai_xanh/d87905466f.jpg,48
3865,hipp/bot_an_dam/bot_an_dam_6/250.jpg,26
3866,nutifood/famna/famna_step_1/0066.jpg,37
3867,vinamilk/bot_an_dam/bot_an_dam-optimum_gold_yen_mach_ca_hoi/0049.jpg,50
3868,vinamilk/yoko/sua_uong_dinh_duong_yoko/0048.jpg,57
3869,bellamyorganic/organic_fomula/bellamys_organic_followon_formula/0067qwe654654.jpg,14
3870,vinamilk/optimum_gold/optimum_gold_2/0064.jpg,55
3871,abbott/similac_iq/similac_gain_plus_iq_2/0009.jpg,5
3872,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_ga_rau_cu/da340ae781.jpg,49
3873,mead_johnson/toddler/enfa_grow_premium_toddler_/0076.jpg,31
3874,royal_ausnz/lactoferrin/sua_royal_ausnz_lactoferrin_formula_milk_powder/ea1cc0d25b4.jpg,45
3875,bellamyorganic/organic_fomula/bellamys_organic_followon_formula/0068bxcvjkbklbqwe654654.jpg,14
3876,royal_ausnz/sua_royal_ausnz_premium_gold/sua_royal_ausnz_premium_gold_follow-on_so_2/0035.jpg,44
3877,nestle/bot_an_dam/bot_an_dam_nestle_cerelac/a25d374a233.jpg,33
3878,nestle/nan_optipro/nan_optipro_1/4d07d516d8.jpg,35
3879,royal_ausnz/sua_royal_ausnz_premium_gold/sua_royal_ausnz_premium_gold_toddler_so_3/166a8a57b3a099e82f355d36ff4e7f1d1dbf210847.jpg,44
3880,danone/aptamil/aptamil_1_infant_milk/2752e1befd3.jpg,18
3881,vinamilk/yoko/sua_uong_dinh_duong_yoko/0081.jpg,57
3882,vitadairy/vitagrow/vitagrow_3+/0014.jpg,60
3883,nutifood/famna/famna_step_1/ghjksd043.jpg,37
3884,bellamyorganic/organic_fomula/bellamys_organic_followon_formula/0058.jpg,14
3885,hipp/bot_an_dam/bot_an_dam_6/76.jpg,26
3886,nutifood/growplus/growplus_xanh/e21bd1e3d42.jpg,73
3887,nutricare/care_100/care_100_gold/cb4007fc353.jpg,72
3888,danone/aptamil/aptamil_2_toddler_formula/0011.jpg,18
3889,danone/aptamil_gold/apta_gold_1/a7369df8e74.jpg,17
3890,hipp/bot_an_dam/bot_an_dam_milk___cereal_5-grain_with_plum/hipp_new305.jpg,26
3891,nutricare/smarta/smarta_grow/63c127349d4.jpg,42
3892,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_ca_hoi_bong_cai_xanh/1ec3d4aee6.jpg,48
3893,abbott/abbott_grow_gold/abbot_grow_gold_3+/0035.jpg,6
3894,meiji/meiji_noi_dia/meiji_noi_ia_hohoemi/7901062e45.jpg,68
3895,danone/aptamil_gold/apta_gold_1/c8a52232f7.jpg,17
3896,vitadairy/vitagrow/vitagrow_2+/0059.jpg,60
3897,wakodo/sua_wakado/sua_wakado_gungun_3/0261cc97b128.jpg,63
3898,abbott/similac_1/similac_neosure/0035.jpg,1
3899,friesland_campina_dutch_lady/dutch_baby/dutch_baby_tap_i_gold/0044.jpg,19
3900,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_gao_sua/0051.jpg,46
3901,mead_johnson/toddler/enfa_grow_premium_toddler_/0266.jpg,31
3902,wakodo/bot_dan_dam_wakado/bot_an_dam_chao_gao_trang_wakodo_cho_be_5_thang/0228.jpg,66
3903,vinamilk/bot_an_dam/bot_an_dam_ridielac_gold_4_vi_man/0003.jpg,51
3904,meiji/ezcube/ezcube_infant_formula/2e1374aeb8.jpg,68
3905,mead_johnson/nutramigen/nutramigen_a+_lgg/f3361f72fa.jpg,67
3906,glico/hop_giay/glico_icreo_so_1_hop_giay/0026.jpg,24
3907,nutifood/famna/famna_step_3/0034.jpg,37
3908,vinamilk/yoko/sua_uong_dinh_duong_yoko/0029.jpg,57
3909,hipp/bot_an_dam/bot_an_dam_milk___cereal_5-grain_with_plum/hipp_new183.jpg,26
3910,vinamilk/dielac_grow_plus/dielac_grow_plus_blue_1/28f4f1e21d.jpg,53
